Firm Initiated,Iterations Until Recovery,Starting Price,Price Drop,Restoration Iteration,Simulation
1,528,19,9,8001,11
1,521,19,7,8525,11
0,3,16,2,8534,11
1,23,16,2,8558,11
0,1,16,1,8560,11
1,98,20,6,8661,11
0,37,18,4,8701,11
1,1530,22,11,10233,11
0,10,22,3,10246,11
1,1,23,1,10248,11
1,2,23,1,10251,11
0,6046,24,12,16299,11
0,151,24,10,16451,11
0,1277,25,11,17729,11
1,631,23,10,18365,11
1,21,22,4,18388,11
1,11,22,3,18400,11
0,1470,24,12,19871,11
1,1733,26,12,21605,11
0,2879,27,15,24485,11
0,7487,29,16,31973,11
0,1014,29,12,32988,11
1,2236,29,11,35225,11
1,2298,30,10,37524,11
1,5907,32,17,43433,11
0,1,32,1,43435,11
1,227,31,13,43664,11
1,1587,31,14,45254,11
1,18,32,4,45273,11
1,1,31,1,45279,11
1,71,31,5,45351,11
0,1473,32,15,46831,11
0,1,32,1,46833,11
1,209,30,8,47048,11
1,2,29,1,47052,11
0,907,32,15,47960,11
0,2,32,1,47963,11
1,8786,34,17,56750,11
0,36,33,6,56788,11
0,1,33,1,56790,11
1,2,32,1,56795,11
0,251,34,10,57047,11
0,2,31,1,57053,11
1,101,32,5,57155,11
0,9,31,2,57166,11
1,13,32,3,57180,11
1,1,32,1,57182,11
0,36,32,3,57219,11
0,1,32,1,57221,11
0,1,31,1,57224,11
1,14,33,2,57242,11
1,89,33,5,57332,11
1,1,33,1,57335,11
1,4437,33,17,61773,11
0,17075,35,19,78850,11
1,11897,36,18,90748,11
1,4708,37,18,95458,11
1,2,37,1,95461,11
1,1,37,1,95463,11
1,1,37,1,95465,11
0,226,37,10,95692,11
1,2,37,1,95695,11
0,6130,38,20,101828,11
1,29389,41,22,131218,11
1,4124,41,19,135343,11
1,677,40,14,136023,11
1,230,39,13,136258,11
1,650,39,15,136910,11
1,290,41,16,137201,11
1,1383,43,18,138585,11
1,10,42,2,138598,11
0,7672,42,22,146271,11
0,26593,45,26,172865,11
0,22504,45,26,195374,11
1,1,45,1,195376,11
0,13,45,2,195391,11
0,1,45,1,195393,11
0,172,45,12,195566,11
1,155,45,9,195722,11
0,1,45,1,195724,11
0,17,45,3,195745,11
1,537,44,12,196290,11
0,1,43,1,196293,11
0,1,43,1,196295,11
1,1119,44,16,197415,11
1,48,42,5,197468,11
0,15,41,3,197485,11
1,53,43,5,197539,11
0,1,43,1,197541,11
1,524,46,18,198067,11
0,1,46,1,198073,11
1,4,47,1,198080,11
1,1,47,1,198082,11
1,4,47,2,198087,11
0,96713,49,28,294801,11
0,14609,48,23,309412,11
1,3304,48,23,312719,11
1,1,47,1,312722,11
1,24,46,4,312748,11
1,1363,48,23,314112,11
0,2180,49,21,316293,11
1,42,11,1,44,12
1,7,11,1,52,12
0,1,11,1,57,12
1,1,11,1,67,12
1,1,11,1,69,12
0,1,11,1,71,12
1,2,11,1,74,12
1,4,11,1,81,12
1,6,11,1,88,12
0,6,11,1,97,12
0,1,11,1,99,12
1,3,11,1,103,12
0,2,11,1,106,12
1,4,11,1,113,12
1,2,11,1,116,12
1,2,11,1,120,12
0,1,11,1,125,12
1,6,11,1,132,12
0,1,11,1,136,12
1,6,11,1,145,12
0,2,11,1,155,12
1,35,12,2,191,12
1,1,12,1,193,12
0,493,14,4,687,12
0,1,13,1,692,12
1,9,13,2,704,12
1,2,12,1,709,12
0,1,13,1,711,12
1,94,14,4,806,12
0,122,14,4,932,12
1,8,13,3,942,12
0,12,13,2,964,12
0,2,13,1,969,12
1,20,13,2,990,12
1,40,15,4,1031,12
1,1,15,1,1033,12
0,261,15,5,1296,12
0,17,15,3,1314,12
1,3,14,1,1319,12
0,74,15,5,1395,12
0,275,15,5,1671,12
1,1,15,1,1673,12
0,805,18,8,2480,12
1,2,18,1,2485,12
1,87,17,7,2576,12
1,20,17,4,2597,12
0,213,18,7,2811,12
0,6,15,2,2821,12
0,72,17,7,2894,12
0,79,18,6,2976,12
0,1,18,1,2978,12
0,1,17,1,2982,12
1,3,17,1,2986,12
0,115,18,6,3102,12
1,5,18,2,3110,12
0,1,17,1,3113,12
1,9,18,2,3123,12
1,666,18,7,3790,12
1,405,18,6,4196,12
0,814,20,9,5011,12
1,1148,19,7,6161,12
1,4,19,1,6166,12
0,1120,21,11,7288,12
1,6760,24,13,14049,12
1,1,23,1,14052,12
1,1,23,1,14055,12
0,340,23,9,14402,12
1,324,23,8,14727,12
0,35,23,2,14763,12
0,3,23,1,14767,12
0,2,23,1,14770,12
1,26,22,3,14798,12
1,1,21,1,14803,12
0,1,20,1,14806,12
1,8,21,3,14825,12
1,1,21,1,14827,12
0,1,21,1,14829,12
0,1,21,1,14831,12
1,438,24,9,15277,12
0,997,23,8,16276,12
0,1,24,1,16279,12
1,20,22,4,16304,12
1,2,22,1,16307,12
1,83,22,6,16391,12
1,709,24,9,17102,12
0,86,23,7,17190,12
0,101,23,7,17292,12
0,4,23,1,17297,12
1,1,24,1,17301,12
0,179,24,9,17481,12
1,2,22,1,17486,12
1,8,20,3,17505,12
1,2,20,1,17508,12
0,2,21,1,17511,12
1,302,23,8,17814,12
0,150,23,6,17965,12
0,2,20,1,17971,12
1,55,23,5,18028,12
0,119,23,8,18148,12
0,945,25,11,19094,12
1,13970,28,16,33065,12
1,1,28,1,33067,12
0,682,28,12,33751,12
1,2,28,1,33754,12
1,1,28,1,33756,12
0,2,27,1,33763,12
1,4,27,1,33769,12
0,11676,31,18,45447,12
1,16826,33,17,62274,12
1,3,32,1,62282,12
0,1,31,1,62285,12
0,5,31,1,62291,12
1,4,33,2,62297,12
0,2814,35,19,65112,12
1,8001,35,18,73114,12
0,3599,36,19,76716,12
1,18793,38,20,95510,12
0,4,38,2,95515,12
1,22956,38,21,118472,12
0,816,37,15,119290,12
0,1,36,1,119293,12
1,3,36,1,119300,12
0,1,35,1,119303,12
0,54,33,6,119360,12
0,4821,36,17,124183,12
1,84,36,7,124268,12
1,1,33,1,124275,12
0,2,30,1,124282,12
0,7,30,1,124290,12
0,1,30,1,124295,12
1,32,34,4,124332,12
1,1,36,1,124337,12
0,3975,38,17,128315,12
1,1,37,1,128318,12
0,3,37,2,128322,12
1,25785,40,24,154108,12
0,49999,42,27,204109,12
0,16,42,2,204126,12
1,75836,45,29,279963,12
0,49587,45,30,329551,12
1,8442,44,27,337995,12
1,1,42,1,337999,12
0,8,42,2,338008,12
1,1,42,1,338010,12
0,980,40,14,338993,12
0,399,42,16,339393,12
0,2229,44,25,341624,12
0,67861,46,31,409487,12
0,1,46,1,409489,12
1,23129,46,27,432619,12
1,1,44,1,432623,12
0,44593,46,30,477217,12
0,1,46,1,477219,12
0,22727,47,26,499948,12
1,9,11,1,12,13
0,13,11,1,26,13
0,2,11,1,33,13
0,1,11,1,37,13
0,1,11,1,43,13
1,1,11,1,46,13
1,2,11,1,49,13
0,1,11,1,51,13
0,18,11,1,70,13
1,1,11,1,75,13
0,3,11,1,79,13
1,2,11,1,85,13
0,67,12,2,158,13
1,27,12,2,186,13
0,2,12,1,194,13
1,2,11,1,206,13
1,132,12,2,342,13
1,25,12,2,368,13
0,104,13,3,473,13
0,85,13,3,562,13
0,1,14,1,564,13
1,661,15,5,1226,13
1,2044,18,8,3275,13
0,175,17,6,3454,13
0,2,16,1,3458,13
0,14,16,2,3473,13
0,207,16,5,3681,13
0,132,17,6,3814,13
0,1,17,1,3816,13
0,288,17,7,4105,13
0,170,16,6,4278,13
0,4,15,2,4284,13
1,1421,17,7,5706,13
1,581,17,7,6289,13
0,382,18,7,6673,13
1,266,17,6,6944,13
0,60,17,5,7005,13
0,1,17,1,7007,13
0,1,17,1,7009,13
1,529,19,8,7539,13
0,4230,20,10,11775,13
0,66,20,4,11843,13
1,47,20,4,11891,13
1,12199,23,13,24092,13
1,1,22,1,24098,13
0,942,25,12,25041,13
1,936,25,11,25982,13
0,1,26,1,25985,13
0,1,26,1,25989,13
1,14626,29,17,40618,13
1,2587,30,15,43206,13
1,2515,31,16,45722,13
0,1,30,1,45725,13
0,2,30,1,45728,13
0,3843,31,16,49574,13
0,1,32,1,49579,13
1,590,32,14,50171,13
1,1358,31,14,51531,13
0,3,31,1,51535,13
0,1,31,1,51542,13
1,1,32,1,51545,13
0,15387,34,18,66934,13
1,31,34,4,66966,13
1,2,32,1,66971,13
0,2,32,1,66974,13
1,476,32,9,67453,13
1,332,32,11,67786,13
1,3,33,1,67795,13
1,1,33,1,67797,13
0,373,35,11,68171,13
1,1323,35,16,69495,13
0,1,32,1,69504,13
1,743,33,15,70248,13
0,268,35,12,70517,13
0,19,34,3,70538,13
1,35,35,6,70574,13
0,1,35,1,70578,13
0,3,35,2,70583,13
0,1,35,1,70585,13
1,1,35,1,70587,13
1,1097,35,12,71690,13
1,10126,38,21,81817,13
0,1,37,1,81820,13
0,2,36,1,81826,13
1,1292,37,24,83119,13
0,244,36,8,83367,13
1,3478,37,20,86846,13
0,1,35,1,86850,13
1,3,35,1,86858,13
0,27836,38,21,114696,13
0,4223,38,19,118920,13
0,1976,38,19,120897,13
0,121,38,5,121019,13
0,4,37,1,121027,13
1,3217,38,19,124248,13
0,2,39,1,124252,13
1,9532,39,20,133785,13
0,1,39,1,133787,13
0,3442,39,18,137230,13
0,71777,43,25,209008,13
0,1,43,1,209010,13
1,13769,43,26,222780,13
0,2,42,1,222784,13
1,38574,43,26,261359,13
1,16890,45,24,278251,13
1,177,44,10,278430,13
0,88,43,9,278520,13
1,231,40,10,278762,13
1,8,41,2,278771,13
0,6,42,3,278779,13
1,288,44,10,279069,13
0,315,43,17,279388,13
0,316,43,8,279705,13
1,23,43,4,279729,13
1,5,43,1,279737,13
1,24,42,3,279763,13
0,2,42,1,279766,13
1,20597,45,28,300365,13
1,1,41,1,300371,13
0,6114,44,24,306487,13
0,4147,44,24,310637,13
1,98669,47,30,409307,13
0,28953,47,30,438264,13
1,6024,46,25,444290,13
1,11197,47,27,455488,13
1,474,46,13,455965,13
0,2,44,1,455970,13
0,3598,44,20,459569,13
0,313,44,14,459883,13
0,3,43,1,459889,13
0,38,42,6,459929,13
1,1379,45,21,461312,13
1,25079,49,29,486394,13
0,41,11,1,53,14
1,12,11,1,66,14
1,1,11,1,70,14
1,5,11,1,76,14
0,4,11,1,81,14
0,1,11,1,91,14
1,227,13,3,324,14
1,5,12,1,332,14
0,3,12,1,336,14
0,71,12,2,408,14
1,12,11,1,422,14
1,8,11,1,431,14
1,4,12,1,436,14
1,11,13,2,449,14
0,25,12,2,476,14
0,5,13,2,485,14
0,213,14,4,699,14
1,3,14,1,703,14
1,1,12,1,709,14
0,3,11,1,714,14
0,1,12,1,717,14
0,95,13,3,814,14
0,1,13,1,816,14
1,224,15,5,1042,14
0,1,13,1,1048,14
0,1,13,1,1050,14
0,2,13,1,1053,14
1,1,13,1,1055,14
1,12,14,2,1072,14
1,48,13,3,1122,14
0,2,14,1,1125,14
1,143,16,6,1269,14
1,1,16,1,1271,14
1,1,15,1,1274,14
0,1570,17,7,2845,14
1,1772,18,8,4620,14
0,329,18,8,4956,14
1,108,18,4,5065,14
1,30,17,3,5097,14
1,108,17,6,5206,14
1,70,17,6,5277,14
0,33,18,4,5312,14
0,5,18,1,5318,14
0,520,19,8,5839,14
0,10,17,2,5852,14
1,2283,20,9,8138,14
1,627,20,7,8766,14
1,190,20,7,8957,14
1,369,20,8,9327,14
1,4,20,2,9333,14
0,1789,21,10,11123,14
1,2,21,1,11127,14
0,2,21,1,11131,14
0,97,21,6,11229,14
0,944,22,11,12175,14
1,3,22,1,12179,14
1,9484,24,13,21669,14
0,1,24,1,21671,14
0,1,23,1,21675,14
1,504,25,12,22180,14
1,1780,25,11,23961,14
1,4,23,2,23973,14
1,1,23,1,23975,14
0,16,23,3,23992,14
0,117,22,7,24111,14
1,4,21,1,24118,14
0,186,23,6,24310,14
1,1752,25,11,26063,14
0,209,25,10,26273,14
1,1950,27,14,28224,14
1,11318,29,17,39543,14
0,7,28,1,39552,14
0,46,28,3,39599,14
1,17,27,4,39618,14
0,367,28,10,39986,14
0,16,27,3,40004,14
0,1,24,1,40010,14
1,101,27,8,40112,14
0,31,28,4,40144,14
1,528,28,13,40679,14
1,2,28,1,40682,14
0,2,27,1,40686,14
1,7,26,2,40697,14
1,2,24,1,40703,14
0,4,26,1,40710,14
0,1127,28,12,41843,14
1,2,28,1,41846,14
1,1036,28,15,42883,14
1,12,28,3,42896,14
0,2240,28,13,45138,14
1,2,26,1,45143,14
1,1,26,1,45145,14
0,3905,30,15,49053,14
1,1233,30,14,50288,14
0,5,27,1,50297,14
1,25,28,5,50323,14
1,1,28,1,50325,14
1,3,26,1,50335,14
1,5,26,1,50344,14
1,12,27,2,50359,14
1,1,28,1,50361,14
1,1,29,1,50366,14
1,4,27,1,50373,14
1,32,25,3,50408,14
1,28,25,3,50440,14
0,1,26,1,50442,14
0,1,25,1,50445,14
1,220,28,8,50667,14
1,47,27,6,50717,14
0,31,27,3,50749,14
1,1,26,1,50752,14
0,265,28,11,51018,14
1,1,28,1,51020,14
0,1198,29,13,52219,14
1,1,26,1,52226,14
1,1,26,1,52228,14
1,6,25,1,52236,14
0,287,28,9,52525,14
0,1,28,1,52528,14
1,98,29,7,52627,14
1,127,28,12,52756,14
1,297,29,10,53055,14
0,760,29,10,53819,14
1,1,27,1,53825,14
1,1,27,1,53827,14
0,1676,30,13,55504,14
0,628,30,13,56135,14
0,2,30,1,56138,14
0,463,30,13,56602,14
0,7573,32,17,64176,14
0,351,30,10,64530,14
1,11,32,3,64542,14
1,3794,32,17,68337,14
1,1,28,1,68343,14
1,1,31,1,68349,14
1,721,31,12,69071,14
0,3733,33,14,72805,14
1,280,33,7,73086,14
0,3767,34,18,76854,14
1,1234,34,14,78090,14
0,11056,37,18,89149,14
0,5701,38,18,94852,14
1,1,36,1,94856,14
0,3,37,2,94860,14
1,39,37,4,94900,14
1,1,36,1,94903,14
0,1,37,1,94905,14
1,258,37,11,95164,14
1,1,37,1,95168,14
0,1110,37,13,96279,14
1,2,37,1,96282,14
1,5,36,1,96289,14
1,6,35,1,96297,14
0,183,37,12,96481,14
0,1,34,1,96486,14
1,583,37,12,97071,14
0,8600,38,19,105672,14
0,82,37,7,105757,14
0,1,36,1,105760,14
1,1,30,1,105771,14
1,1,31,1,105774,14
0,4,37,3,105783,14
1,1,36,1,105786,14
1,4,35,2,105794,14
1,70,35,8,105865,14
0,223,38,13,106091,14
1,55,38,5,106147,14
0,5680,39,20,111828,14
1,7392,39,21,119221,14
0,28253,41,23,147475,14
1,48,40,9,147526,14
1,169,39,8,147697,14
1,23,40,4,147721,14
0,28942,43,24,176665,14
0,11401,44,24,188067,14
0,51471,44,24,239539,14
1,5,44,2,239548,14
1,2,44,1,239551,14
0,54,42,6,239608,14
0,6004,44,24,245613,14
1,6204,44,25,251818,14
1,1903,44,25,253722,14
1,2690,43,23,256414,14
1,2743,44,25,259158,14
0,95,43,11,259255,14
0,651,40,15,259911,14
1,3,41,2,259915,14
0,30,43,3,259946,14
1,19,44,3,259968,14
1,432,43,19,260403,14
0,2,43,1,260406,14
0,3,42,1,260411,14
1,1,41,1,260414,14
1,2,41,1,260417,14
1,1,41,1,260419,14
0,3244,44,25,263664,14
1,7,44,2,263672,14
0,3731,47,23,267404,14
0,1,47,1,267406,14
1,115391,47,29,382806,14
0,131,47,7,382939,14
0,17,11,1,20,15
1,37,12,2,59,15
0,8,13,2,72,15
1,271,15,5,344,15
0,29,15,3,374,15
0,1,15,1,376,15
0,1,15,1,378,15
0,1,15,1,381,15
0,47,15,3,429,15
1,22,15,3,454,15
1,109,15,4,564,15
1,3,15,2,568,15
1,6,14,2,576,15
1,3,14,1,580,15
0,1,14,1,582,15
1,283,16,5,867,15
0,1,15,1,870,15
0,3,15,1,874,15
1,563,17,6,1443,15
0,266,17,7,1710,15
0,1000,18,8,2711,15
1,1979,18,8,4691,15
0,81,17,6,4775,15
0,33,17,4,4809,15
0,2,17,1,4812,15
1,477,19,9,5290,15
1,1,19,1,5292,15
1,1,19,1,5294,15
1,4,19,2,5301,15
0,3764,21,11,9066,15
0,354,19,6,9423,15
1,408,20,8,9832,15
1,1,20,1,9834,15
0,735,19,9,10571,15
1,2808,21,11,13380,15
0,809,21,10,14192,15
0,1227,21,9,15420,15
1,1,21,1,15422,15
0,110,21,6,15533,15
1,1790,23,12,17324,15
0,713,21,9,18040,15
0,2873,23,12,20914,15
1,1,23,1,20916,15
0,645,23,10,21566,15
1,108,23,7,21675,15
0,3083,25,12,24759,15
1,1,25,1,24761,15
0,22,25,3,24785,15
0,379,24,10,25166,15
1,1,24,1,25168,15
0,179,24,7,25348,15
0,1,22,1,25352,15
1,188,24,7,25542,15
0,23,24,4,25566,15
0,148,23,9,25716,15
0,1,21,1,25725,15
1,1,22,1,25728,15
1,107,23,9,25839,15
0,2,23,1,25842,15
0,33,22,4,25877,15
0,1391,24,10,27270,15
0,1,24,1,27272,15
1,1501,25,10,28776,15
1,1204,25,12,29982,15
1,137,24,8,30121,15
1,2308,25,10,32430,15
1,531,26,9,32962,15
1,354,26,10,33319,15
0,157,24,10,33479,15
1,96,24,5,33576,15
0,1,23,1,33579,15
0,1,24,1,33583,15
0,2,22,1,33588,15
1,16,24,2,33605,15
0,1,24,1,33607,15
1,921,27,13,34529,15
0,1,26,1,34532,15
0,2,26,1,34535,15
1,4675,29,16,39212,15
0,110,28,8,39324,15
0,1,26,1,39331,15
1,91,28,6,39423,15
1,19855,32,17,59280,15
0,103,32,6,59384,15
0,11,32,3,59396,15
0,15713,34,17,75110,15
1,15,32,2,75128,15
0,2,30,1,75135,15
1,74,31,10,75211,15
0,4,32,1,75219,15
0,2,32,1,75222,15
1,9,32,3,75232,15
0,39,32,5,75272,15
0,698,32,12,75971,15
1,1,31,1,75974,15
1,5,31,1,75980,15
0,1692,34,17,77673,15
1,4,34,1,77678,15
1,1,34,1,77680,15
0,2672,37,18,80355,15
1,2,36,1,80359,15
0,7528,36,18,87888,15
0,375,35,10,88265,15
0,4797,36,18,93064,15
0,6,35,3,93072,15
1,1,36,1,93075,15
1,34,35,5,93111,15
0,529,36,14,93642,15
1,134,36,13,93777,15
0,357,36,10,94139,15
0,1,36,1,94141,15
0,812,36,16,94954,15
1,1,36,1,94956,15
0,1,33,1,94961,15
0,2,32,1,94965,15
0,4,32,2,94970,15
1,5,34,3,94976,15
1,12,36,4,94990,15
1,51335,41,23,146327,15
0,14611,42,22,160939,15
0,1,42,1,160941,15
1,28,42,3,160973,15
0,1,42,1,160975,15
0,3866,42,19,164842,15
0,1,39,1,164847,15
0,2,38,1,164851,15
0,3,37,2,164858,15
1,129,39,12,164988,15
0,136,39,9,165125,15
1,552,40,17,165678,15
1,1596,40,16,167276,15
0,38787,43,25,206065,15
1,1,43,1,206067,15
1,3,38,1,206076,15
0,10,39,2,206087,15
1,2,39,1,206090,15
0,139,41,14,206230,15
0,6,41,1,206239,15
1,379,43,12,206619,15
0,4637,45,25,211257,15
1,33038,46,27,244297,15
1,1,46,1,244299,15
0,62248,48,29,306548,15
0,48846,48,29,355395,15
0,29,11,1,34,16
1,13,12,2,49,16
1,7,11,1,63,16
1,2,11,1,66,16
1,18,12,2,87,16
0,126,12,2,216,16
1,11,12,2,228,16
0,1,12,1,230,16
1,26,12,2,257,16
1,12,12,2,270,16
1,145,13,3,421,16
1,43,13,3,465,16
1,22,13,3,488,16
1,716,15,5,1205,16
0,240,15,5,1446,16
1,82,14,4,1531,16
0,14,14,3,1547,16
1,1,14,1,1549,16
0,88,15,5,1638,16
1,772,16,6,2411,16
0,312,16,5,2724,16
0,32,16,4,2757,16
0,103,16,4,2861,16
0,2385,18,8,5247,16
1,6157,21,11,11405,16
1,177,22,8,11583,16
1,1,22,1,11585,16
1,2,20,1,11590,16
1,53,20,5,11644,16
1,74,20,7,11719,16
1,1,20,1,11721,16
0,1158,21,9,12880,16
0,1,21,1,12882,16
1,6369,23,13,19252,16
1,4,21,2,19259,16
1,1,21,1,19261,16
0,3200,24,12,22463,16
1,1,24,1,22465,16
1,14,23,3,22481,16
0,2,20,1,22487,16
1,13,22,2,22503,16
0,2,21,1,22508,16
0,5,21,1,22517,16
1,7,24,2,22529,16
0,3248,26,11,25783,16
0,2002,28,12,27786,16
0,12754,31,17,40541,16
0,203,30,9,40746,16
1,1,27,1,40752,16
0,1653,30,15,42408,16
0,6,31,2,42415,16
0,15145,34,17,57561,16
1,10238,34,18,67800,16
0,3326,34,15,71128,16
0,720,34,11,71849,16
0,5477,36,17,77327,16
1,23,34,3,77353,16
0,124,34,9,77478,16
1,2,34,1,77484,16
0,1,34,1,77486,16
1,25,34,3,77512,16
1,54,34,7,77567,16
1,157,34,6,77725,16
1,1109,36,14,78835,16
1,2,36,1,78838,16
0,812,36,16,79651,16
0,2062,37,17,81714,16
1,2,36,1,81718,16
0,46,36,4,81765,16
0,3,36,2,81769,16
0,2,36,1,81772,16
1,5148,38,16,86922,16
1,103,37,6,87027,16
1,6,37,2,87034,16
1,1,37,1,87037,16
1,26,37,4,87064,16
1,100,37,10,87165,16
1,4,37,1,87170,16
0,159,38,10,87330,16
1,4,38,1,87335,16
0,1,38,1,87337,16
1,796,39,14,88134,16
0,237,39,11,88373,16
0,9129,38,18,97505,16
1,2,34,1,97513,16
0,14,35,3,97528,16
1,2,35,1,97531,16
0,603,36,14,98136,16
1,223,36,13,98362,16
0,5,35,2,98369,16
1,1,34,1,98372,16
0,419,35,12,98792,16
0,3921,39,19,102720,16
1,10412,41,19,113134,16
1,1,41,1,113136,16
1,2723,41,16,115862,16
1,2,41,1,115865,16
1,8722,41,17,124588,16
1,6,41,2,124595,16
1,1036,41,15,125632,16
0,1014,41,19,126649,16
1,8,40,1,126659,16
0,432,42,16,127095,16
0,855,42,16,127951,16
1,1,42,1,127953,16
1,535,41,12,128494,16
0,1,41,1,128497,16
1,3,41,2,128501,16
0,437,40,10,128941,16
1,1,39,1,128944,16
0,4985,41,18,133930,16
1,2660,42,17,136592,16
1,505,43,13,137101,16
0,7,41,3,137111,16
0,53,41,5,137166,16
0,171,43,13,137338,16
1,5,44,2,137346,16
0,2,43,1,137350,16
1,1,43,1,137354,16
0,114,42,8,137471,16
1,3,41,2,137476,16
1,3,41,1,137480,16
0,763,43,14,138245,16
1,3,43,1,138249,16
0,113659,47,30,251911,16
0,10,49,3,251922,16
0,137840,53,31,389763,16
0,3,11,1,5,17
1,2,11,1,10,17
0,13,12,2,27,17
1,7,12,2,35,17
0,2,11,1,39,17
0,1,11,1,41,17
1,14,12,2,56,17
1,1,12,1,60,17
0,6,12,2,68,17
0,3,12,1,72,17
1,249,14,4,322,17
0,946,16,6,1269,17
1,32,15,5,1303,17
0,1,15,1,1308,17
0,386,15,5,1695,17
1,192,16,5,1888,17
0,20,14,3,1912,17
0,949,17,7,2863,17
1,1542,18,8,4406,17
0,1,18,1,4408,17
1,2013,19,9,6422,17
1,263,19,6,6687,17
1,2,19,1,6690,17
0,5156,21,11,11847,17
0,1,21,1,11849,17
1,1491,21,9,13341,17
0,1,21,1,13344,17
1,12,21,2,13358,17
1,7,19,1,13369,17
1,1,18,1,13372,17
0,67,20,6,13440,17
1,91,20,6,13532,17
0,269,22,10,13807,17
0,9669,25,15,23477,17
0,396,25,9,23874,17
0,1,25,1,23876,17
1,2650,26,13,26527,17
0,827,26,9,27356,17
0,2810,27,13,30167,17
0,7605,28,14,37773,17
0,1507,28,11,39281,17
0,29,27,6,39312,17
0,83,27,6,39399,17
0,7,25,2,39409,17
0,62,28,7,39476,17
0,217,27,8,39695,17
0,14167,33,18,53864,17
1,435,32,12,54301,17
1,1005,34,15,55308,17
0,2,34,1,55311,17
0,9,34,1,55321,17
1,37819,37,22,93144,17
0,4765,37,18,97910,17
0,4,37,1,97920,17
0,4,37,2,97925,17
1,18932,39,23,116858,17
0,4,39,1,116863,17
1,4,39,1,116868,17
0,3269,39,22,120139,17
0,1223,39,15,121364,17
0,16015,41,24,137380,17
1,203,40,14,137587,17
0,3,39,2,137592,17
1,14,39,4,137607,17
1,1,38,1,137610,17
1,2,36,1,137615,17
0,12,39,3,137628,17
0,42,39,4,137671,17
0,2,39,1,137674,17
0,1,39,1,137679,17
1,18281,42,25,155962,17
0,3,41,1,155968,17
0,1463,41,22,157432,17
0,338,41,12,157771,17
0,368,41,16,158140,17
1,57965,45,28,216108,17
0,11102,46,28,227211,17
1,1,46,1,227213,17
1,1,46,1,227215,17
1,9,45,2,227226,17
0,67400,48,30,294627,17
1,1,47,1,294632,17
1,2,47,1,294635,17
1,11,47,2,294649,17
1,25642,47,29,320292,17
1,7,45,1,320303,17
0,28557,46,29,348862,17
1,17521,47,31,366385,17
1,57,47,7,366443,17
0,17,47,3,366462,17
0,1908,47,30,368372,17
1,7484,47,28,375857,17
1,1,49,1,375860,17
0,2,49,1,375863,17
0,20,11,1,27,18
1,12,11,1,41,18
1,1,12,1,46,18
0,34,13,3,81,18
0,156,13,3,244,18
1,46,13,3,297,18
0,11,13,2,309,18
0,2,13,1,312,18
1,43,14,4,356,18
0,207,14,4,564,18
1,3,14,1,568,18
0,1627,16,6,2196,18
1,18,15,3,2216,18
1,1910,19,9,4130,18
0,7411,20,10,11543,18
0,4800,23,11,16345,18
1,5,22,2,16352,18
1,6,21,2,16360,18
0,1,18,1,16368,18
1,5,20,1,16375,18
0,22,20,4,16398,18
1,270,22,7,16671,18
1,1,22,1,16673,18
0,707,23,9,17381,18
0,1368,23,9,18750,18
1,5117,26,13,23870,18
0,2,26,1,23873,18
1,1256,28,13,25130,18
1,2,28,1,25135,18
1,1,28,1,25137,18
1,1,28,1,25139,18
1,1,28,1,25141,18
1,1,28,1,25143,18
1,2,28,1,25146,18
1,1,28,1,25154,18
1,1,28,1,25156,18
1,2160,28,14,27317,18
0,7184,30,16,34502,18
0,997,30,14,35500,18
1,7,29,3,35509,18
1,46,29,8,35556,18
1,1233,30,14,36790,18
1,1591,31,16,38382,18
1,4488,31,14,42871,18
1,109,31,8,42981,18
1,7,31,2,42989,18
1,3633,31,13,46623,18
1,2110,32,15,48735,18
0,2,32,1,48738,18
1,18152,35,19,66892,18
1,1,34,1,66895,18
1,1,34,1,66897,18
1,16214,34,17,83112,18
1,1,34,1,83114,18
1,429,34,12,83544,18
1,10576,36,18,94124,18
1,1,36,1,94129,18
0,3024,36,17,97154,18
1,2050,36,18,99205,18
0,32007,39,21,131213,18
1,994,38,16,132209,18
1,4,34,1,132218,18
1,22,34,4,132241,18
1,1,35,1,132244,18
0,1,36,1,132248,18
1,1040,38,18,133289,18
0,1,35,1,133297,18
0,45,34,5,133344,18
1,288,37,17,133635,18
0,13,37,3,133649,18
1,4,36,1,133655,18
1,1,36,1,133658,18
0,92,39,6,133751,18
1,3,38,1,133756,18
0,1,38,1,133758,18
1,1,38,1,133760,18
1,8,38,2,133769,18
0,4,38,2,133774,18
1,2592,38,17,136368,18
1,1777,39,18,138146,18
1,2,39,1,138149,18
0,6615,41,23,144765,18
0,4076,41,26,148843,18
1,975,41,19,149819,18
1,741,41,14,150561,18
1,1517,41,21,152079,18
1,3,41,1,152083,18
1,1,41,1,152085,18
0,784,43,18,152871,18
1,2,43,1,152874,18
1,1,41,1,152878,18
1,1,42,1,152881,18
1,1,42,1,152884,18
0,77876,46,29,230762,18
1,100484,48,31,331247,18
0,1,47,1,331251,18
1,1333,47,20,332593,18
1,23869,47,29,356463,18
1,17051,49,31,373515,18
0,10,11,1,12,19
0,181,14,4,195,19
0,1,14,1,197,19
1,2,16,2,200,19
0,833,16,6,1034,19
1,1,16,1,1036,19
1,3,16,1,1040,19
0,4285,18,8,5328,19
0,2367,19,9,7696,19
0,118,19,7,7815,19
0,807,19,9,8623,19
1,1867,19,9,10491,19
